word,sentiment_score
記住,-0.13265801924138532
發文,-0.0837521012925358
幾次,0.006792801611176803
大人,-0.02821962577243488
all,0.10109875624224048
V7,0.044962074876009846
ㄏ,-0.12586582817242015
比特,0.008718745077726728
美,0.13518321451882234
金金,-0.02384102956331785
頂,-0.04822765312524282
護盤,-0.09215828533343334
妖,-0.1340650222261245
討論,-0.02390793727367166
洗碗,-0.0611741918313595
葡萄,0.010204180760456141
威盛,0.17659275702165514
建議,0.05207339872173441
富邦,-0.12576777398093905
怪,-0.24871261911348588
丸,-0.1826513891183912
鍊,0.09208352387527637
山頂,0.02836971847981641
一檔,0.0839217592580495
a,-0.06058735092357276
散裝,0.002724527770901016
過年,0.15660441640507547
天崩地裂,-0.18177325550477316
洨,-0.2603058663152873
明,0.034010025940703785
開獎,0.06648496618999808
窩,-0.10987059698700392
成交量,0.0011229194661008695
樣子,-0.03898086051489482
週,-0.11623394206519097
糖漿,-0.15945051470464364
▽,0.006544087748691477
沒量,-0.2040048672323466
」,-0.14726300550939173
看過,0.14179435045815167
爬,-0.08750224743311975
價差,-0.029816656169849107
回測,-0.20160023447950925
小台,0.08937071757240599
沒關,-0.05064990911690353
反串,-0.19211332423049157
上下,-0.2513786845985578
躺,0.0520783733580843
講話,-0.12468688610510756
字,-0.0697682327780765
銀行,-0.02843658974730602
飆股,0.005091692461822953
桶,-0.1531852234712584
鑽石,-0.12375977136886442
買進,0.09744817517002341
理由,0.0930969393052507
給我,-0.07657020414894386
元件,-0.144722468775946
亮燈,0.11978970296298797
起床,-0.04812653784143986
凹單,-0.1181133051886441
換,0.19466707421571566
畢業文,-0.06768547403128992
砲,-0.0863452212906308
口,-0.0685210781203788
飆,-0.009691623864024114
這禮,-0.12044871204187568
